"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"604064764965191681","","","2015-05-28 23:20:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Similar to the gallery blurbs for Do Less goals, non-autosumming (&amp; w/o odom reset feature) goals now show the absolute bare min, not delta","","","",""
"603686534982819843","","","2015-05-27 22:17:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mini UVIs: don't try to pluralize the goal units in the default y-axis string, fixed broken link in http://t.co/O4hplY15fw #mini ×2","","","","http://beeminder.com/legalschmegal"
"603336679932370944","","","2015-05-26 23:07:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our @IFTTT macros can now be nested! http://t.co/zihCprjEGK","","","","http://forum.beeminder.com/t/ifttt-macros/804/19"
"603085384075988993","","","2015-05-26 06:28:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We missed cases of notifying you on missing goals, namely @IFTTT Recipe triggering on beemergency or safe days on a specific goal #bugfix","","","",""
"602256243562971136","","","2015-05-23 23:34:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now always email you if an @IFTTT Recipe's trying to find a missing goal; were only doing so for Add Datapoint Action, not Triggers #bugfix","","","",""
"602250658088030208","","","2015-05-23 23:12:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We did this a long time ago -- https://t.co/jHPLMiSvUp -- then partially broke it. Should now consistently give up / time out. #bugfix","","","","https://twitter.com/beemuvi/status/390955734386483201"
"601895550665904128","","","2015-05-22 23:40:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We added swimming as an activity to beemind in our @RunKeeper integration. HT Emilie Lostis","","","",""
"601522737861898240","","","2015-05-21 22:59:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mini UVI: Now truncate instead of wrap long usernames in http://t.co/IHfgJDAcHm (keeps them all nice and neat and uniform size)","","","","http://beeminder.com/services"
"601174082541977601","","","2015-05-20 23:54:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Macros you can use in @IFTTT recipes to turn not-strictly-numeric Ingredients to beemindable numbers http://t.co/QGmZRy29iM (eg time-of-day)","","","","http://forum.beeminder.com/t/ifttt-macros/804"
"600768845523980288","","","2015-05-19 21:03:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Safe days @IFTTT Trigger had a bug that made it trigger twice if deadline after midnight and still in the red down to the wire. #bugfix","","","",""
"600435366169042944","","","2015-05-18 22:58:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Do Less roads had wrong initial width implying you cd go hog wild on day 1 only to say ""jk ur in the red"" on day 2 #bugfix HT @noackstefan","","","",""
"600078722507517954","","","2015-05-17 23:21:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fixed the blurb under the thumbnails for Do Less goals so they don't give a deadline (which was confusing anyway) and just say today's limit","","","",""
"599323297675776001","","","2015-05-15 21:19:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Relatedly, the Quick Add box now actually causes the amounts under the thumbnail to update immediately. http://t.co/3k2yPbsutn #bugfix","","","","http://forum.beeminder.com/t/quick-add-doesnt-update-the-text-part/735"
"599300616511299584","","","2015-05-15 19:49:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FEATURE: Under the thumbnails in the gallery we now show how much is due, not just when","","","",""
"598999176328794114","","","2015-05-14 23:51:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fixed 500 error in API when no goal provided. #bugfix (first verify parameters, *then* find the goal!) See https://t.co/1K2n4fU0Li","","","","https://twitter.com/beeminfra/status/598998892735135744"
"598596393050091522","","","2015-05-13 21:11:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In @trello integration, use latest datapoint, not a 0 when we can't reach Trello's API, otherwise you get unwanted odometer reset. #bugfix","","","",""
"598253998143995904","","","2015-05-12 22:30:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rearranged autodata integration icons on the front page, added IFTTT (still catching breath from the launch, which was like 57 UVIs in 1!)","","","",""
"596801591073644544","","","2015-05-08 22:19:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IF you delete/archive a goal that an IFTTT recipe is trying to send data to THEN we send a nice email explaining why the recipe's failing","","","",""
"596801379496165376","","","2015-05-08 22:18:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So many other IFTTT-related UVIs we haven't been able to tweet til now: specifying IFTTT as autodata source, button for manual refresh, etc","","","",""
"596801187791261696","","","2015-05-08 22:17:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fancy landing page for our @IFTTT Channel at http://t.co/pau6vCTdt1 (and did we mention we published 57 Recipes that use Beeminder?)","","","","http://ifthisMINDthat.com"
"596774191103221760","","","2015-05-08 20:30:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bmndr: Announcement! Beeminder is an official @IFTTT Channel! So many things to automatically beemind... http://t.co/rQrbvSzeO5","596770934209511424","121250669","2015-05-08 20:17:32 +0000","http://blog.beeminder.com/ifttt,http://blog.beeminder.com/ifttt"
"596463331768020992","","","2015-05-07 23:55:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FEATURE: You can now create multiple GmailZero goals (for the same Gmail account). Just name each goal you create at http://t.co/oY1TJ6bp3L","","","","http://gmailzero.com"
"596100441814933505","","","2015-05-06 23:53:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OLDIE: Zapier button + regular refresh button for @zapier goals to run your Zap manually when working down to the wire (also better tooltip)","","","",""
"595730799246323714","","","2015-05-05 23:24:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BUGFIX: Safety buffer off-by-one in bot reminder copy that says ""in the red!"" vs ""in the wrong lane!"" [&amp; prefixes over hashtags? yay/nay?]","","","",""
"595373731544891392","","","2015-05-04 23:45:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FEATURE: Added ""Total Calories Eaten"" to the things you can beemind with @fitbit","","","",""
"594956154054184960","","","2015-05-03 20:06:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On the outstanding charges page, when you update your credit card, don't keep saying ""...when you update your credit card..."" HT @Pruneau","","","",""
"594240906468831232","","","2015-05-01 20:44:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Seeming bug in Gmail's API returning spurious empty messages that we're working around now by disregarding. So less overcounting. #bugfix","","","",""
"593551337062670336","","","2015-04-29 23:04:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If there's an error w/ a client application's ""post deauthorize callback"", email the actual app owner so they can do something about it.","","","",""
"593371882805538816","","","2015-04-29 11:10:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A GmailZero improvement so momentous we blogged about it: beemind arbitrary queries! http://t.co/Zopp1rTmnz","","","","http://blog.beeminder.com/gmailzeroer"
"593359289349120001","","","2015-04-29 10:20:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GmailZero counts the min of the day but we now show, in the comment of the last datapoint, the actual last count fetched. Demystifying!","","","",""
"593199408067391488","","","2015-04-28 23:45:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Copyediting pass through the API docs: mention idempotency, better/clearer links, tighter prose, cuteness, etc. http://t.co/e0pAMoXjIf","","","","http://beeminder.com/api"
"592816048061206528","","","2015-04-27 22:22:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now simpler to beemind multiple languages on @duolingo: we retry and wait 3 days before giving up if no points found for your language","","","",""
"592421147712454656","","","2015-04-26 20:13:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","More GmailZero #bugfix's: failed to add a datapoint if 0 messages, failed to handle pagination &amp; count more than 100 threads","","","",""
"592064344352952321","","","2015-04-25 20:35:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Garmin (&amp; IFTTT) autodata pushes were failing if their JSON had non-ascii characters. #bugfix Also an infrahancement https://t.co/PhaoXrakYa","","","","https://twitter.com/beeminfra/status/586575255377874944"
"591737671971549184","","","2015-04-24 22:57:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dumb #mini #bugfix: typo in link to fix your auth if we got permission errors trying to fetch your Sleep as Android data (was 404ing)","","","",""
"591376799751229440","","","2015-04-23 23:03:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","One more GmailZero OAuth #bugfix: handful of people got a 500 error trying to reauthorize (stuff with expiring/revoking/refreshing tokens)","","","",""
"591019575463911424","","","2015-04-22 23:23:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fixed dates in datapoint export: off-by-1 in some instances because we weren't using new daystamp from Arbitrary Deadlines refactor #bugfix","","","",""
"590661209495572482","","","2015-04-21 23:39:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The ""Are you sure you want to remove this service option?"" in http://t.co/IHfgJDiBPO didn't let you actually cancel! #bugfix HT Sean Fellows","","","","http://beeminder.com/services"
"590297935742570497","","","2015-04-20 23:36:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GmailZero OAuth1 is now dead! Added error banner if no OAuth2; include ""reauthorize us"" alert in GmailZero zenos (in addition to reminders)","","","",""
"589934967553073152","","","2015-04-19 23:33:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Show the actual email address that you're authed with again at http://t.co/oY1TJ6bp3L #bugfix related to the GmailZero OAuth1-&gt;2 transition","","","","http://gmailzero.com"
"589214724966916098","","","2015-04-17 23:51:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Large inboxes work, no more ""you have more than 1000 messages""; you can query ""in:inbox AND is:read"" in Gmail to see what Beeminder'll count","","","",""
"589214581043507200","","","2015-04-17 23:51:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Transition to OAuth2 for GmailZero! (Alert in bot emails to re-auth, new goals now use oauth2 (not sketchy ""this is unsupported"" oauth1))","","","",""
"588839328270266369","","","2015-04-16 23:00:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Timestamp for datapoint POST now defaults to Now, OR whatever the existing timestamp is, if it's being updated. HT @Malcolm_Ocean yet again","","","",""
"588477927148417024","","","2015-04-15 23:04:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mini UVIs: typo fix in API docs (""reqeustid"") + upsert works for create_all now as well. #mini ×2 HT @Malcolm_Ocean","","","",""
"588123516291194880","","","2015-04-14 23:35:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","API #bugfix: requestids should only be checked for uniqueness within the goal, not all the user's goals. HT @Malcolm_Ocean","","","",""
"587362809375105024","","","2015-04-12 21:13:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Related #bugfix: rare infinite loop trying to recommit you when ending a goal in the red (added explicit check for ""goal recommitable?"")","","","",""
"587362707134750722","","","2015-04-12 21:12:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rare bug w/ autoratchet=0 &amp; goal end date: we ratcheted w/out checking end date, yielding enddate++ every day. #bugfix HT @chipmanaged","","","",""
"586923139327635456","","","2015-04-11 16:05:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now allow new GmailZero goal if old is archived. Fixed unique slug error. Missing error messages on GmailZero landing page. HT @carlcoryell","","","",""
"585837289646985217","","","2015-04-08 16:11:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Blurb below Allow/Cancel buttons: ""We call this 'accessing your beeswax'. You can revoke access any time in Settings → Apps [link/tooltip].""","","","",""
"585521293476438017","","","2015-04-07 19:15:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Documented upsert in http://t.co/e0pAMpeV6P and made a best-of collection of Beeminder blog posts: http://t.co/F0BmR3mc6L","","","","http://beeminder.com/api,http://blog.beeminder.com/tag/best-of"
"585520992908357634","","","2015-04-07 19:14:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also in Beeminder iOS app 3.2: Robuster push notifications (robust to device token expiration or connection flakeout) + other bug fixes","","","",""
"585520727203405824","","","2015-04-07 19:13:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iOS app 3.2! You can add a Beeminder widget to the Today view; shows up to 3 goals in urgency order, plus bare min needed if beemergency","","","",""
"585180374755577856","","","2015-04-06 20:40:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When a goal that's counting down to being archived derails, we were incorrectly saying ""paying/repledging"" in the legit check. #bugfix","","","",""
"584795875240615936","","","2015-04-05 19:12:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","API #bugfix: when using ""me"" param in place of username, and getting a 404, we'd give a weird error (""you're logged in as..."") HT @DRMacIver","","","",""
"584475725396193280","","","2015-04-04 22:00:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","More prettying/concising of the ""allow this app to access your beeswax"" page https://t.co/K0luqKqT4n &amp; blog post authors back on front page","","","","https://twitter.com/beemuvi/status/567469096522883072"
"584107586334535680","","","2015-04-03 21:37:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gmailzero goals no longer do the hideous hack of adding a dummy datapoint for yesterday to make the start of the road stay put","","","",""
"583773595639259137","","","2015-04-02 23:30:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now upsert works without needing an ""upsert"" parameter. Way better. POST a datapoint w/ requestid, it returns CREATED, UPDATED, or DUPLICATE","","","",""
"583413017523527680","","","2015-04-01 23:37:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The API now supports upsert. Set upsert=true (and include a requestid) for create datapoint, and it creates or updates. HT @Malcolm_Ocean","","","",""
"583055165881606144","","","2015-03-31 23:55:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Beebrain #mini #bugfix: tmin defaults to min(tini,asof), in case you want your YBR to start in the future for some reason. HT @chipmanaged","","","",""
"582690664460079104","","","2015-03-30 23:47:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","There was an error in Epson sleep goals causing us to double-count time (in Epson's API, end dates are inclusive) #bugfix","","","",""
"582410853959385089","","","2015-03-30 05:15:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We were showing the ""you really should add a credit card"" banner thing when not logged in. HT @DRMacIver &amp; @chipmanaged #mini #bugfix","","","",""
"582045098927472640","","","2015-03-29 05:02:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Added Garmin to the front page and added links to the http://t.co/40lTZumr1n landing page. #mini","","","","http://beeminder.com/garmin"
"581574047969853440","","","2015-03-27 21:50:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Email bot reminders for goals w/ data fed from our Epson integration now are specific to the kind of goal (running/steps/sleep) #mini","","","",""
"581001989166764033","","","2015-03-26 07:57:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/Y329RMgP0h form was not redirecting back to the landing page after authenticating #bugfix","","","","http://gitminder.com"
"580874210169397249","","","2015-03-25 23:29:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/Z7GpE3Zkur was breaking if someone with no datapoints added themselves #bugfix #mini","","","","http://beeminder.com/featured"
"580451889239724034","","","2015-03-24 19:31:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New advanced setting to hide y-axis numbers, like if you want to share your weight loss progress but not your weight. http://t.co/aXHxUeX4Us","","","","http://beeminder.uservoice.com/forums/3011-general/suggestions/2286463-have-an-option-for-sharing-graphs-without-the-numb"
"580149168754192384","","","2015-03-23 23:28:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Broke and then fixed the confirmation emails for new users signing up. #mini #bugfix (a net-zero UVI but it counts! (related to Science!))","","","",""
"579775056051597313","","","2015-03-22 22:41:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Half (or more) of scroll-to-locationss in autodata landing pages weren't scroll-to-ing (draftin, codeschool, trello). #bugfix","","","",""
"579395688779227136","","","2015-03-21 21:34:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our Jawbone goal wizard said ""pounds"" when in fact weight data from Jawbone seems to be only KGs #bugfix http://t.co/XJSzJbsK5T HT claudine","","","","http://forum.beeminder.com/t/jawbone-weight-goal-is-confused-about-units/576"
"579024927539384320","","","2015-03-20 21:01:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brief bug w/ the email template for ""your credit card failed"" emails when we retried a charge that caused us to not send the emails. #bugfix","","","",""
"578314399397519360","","","2015-03-18 21:57:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our timezone info was out of date (eg, Moscow stopped summertime sometime recentlyish); updated the tzinfo gem for latest timezones. #mini","","","",""
"578312537608822784","","","2015-03-18 21:50:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bugfix in the SMS bot: in multi-line SMS, if there's a blank line in the middle we'd 500. Now politely skip them instead. #bugfix","","","",""
"577958268300996609","","","2015-03-17 22:22:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Had a bug with sometimes missing data from Garmin's pushed data. Now periodically check for missed data #bugfix HT @iPancreas (Jana Beck)","","","",""
"576892548997718019","","","2015-03-14 23:47:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Updated a banner from ""email settings updated"" to just ""reminder settings updated"" cuz you can update sms reminders there too #mini","","","",""
"576892293166211072","","","2015-03-14 23:46:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Use user's timezone in comment 'Auto-entered by Garmin at TIME' &amp; fixed link by recent data ""this data is autogenerated by ..."" #mini ×2","","","",""
"576892067118362624","","","2015-03-14 23:46:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mini UVIs: Another aggday function: count; copy tweak for reminder settings; new robots.txt (not that human users should care) #mini ×3","","","",""
"575735921544314880","","","2015-03-11 19:11:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fixed bugs w/ watermarks on graph thumbnails, and maybe now they're bigger and so more readable from the thumbnails http://t.co/iPsFmkXTVA","","","","http://forum.beeminder.com/t/thumbnail-shows-what-looks-like-the-wrong-time/572"
"575735381133406209","","","2015-03-11 19:09:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bmndr: Beeminder launches official @GarminFitness integration! http://t.co/r9v4WKAoO8","575313943004114944","121250669","2015-03-10 15:15:07 +0000","http://j.mp/1woV0Ix,http://j.mp/1woV0Ix"
"575072352066654209","","","2015-03-09 23:15:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tweaked legit check copy (""Any other technicalities or even just confusion about the rules?"" and PS about pledge stepdown) #mini","","","",""
"575072075594887169","","","2015-03-09 23:14:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Added Epson to bmndr·com/start (had it on front page but forgot it here) &amp; update the verb in the form, eg ""i pledge to sleep"" vs ""to train""","","","",""
"575070478382993408","","","2015-03-09 23:07:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Made the API's create_all call (for adding datapoints) a bit more robust/accepting, as @thatgirl explains here: http://t.co/HGEcA5w7JZ","","","","http://forum.beeminder.com/t/http-500-for-create-all-json/558/2"
"573640397190078464","","","2015-03-06 00:25:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Discovered we were silently failing on Fitbit oauth errors: now puts up a banner letting you know what's up. #bugfix","","","",""
"573640148274913280","","","2015-03-06 00:24:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fixed the Epson ""this data is autogenerated"" link: now specifies whether you created goal with Pulsense vs Runsense #mini","","","",""
"573637243702616064","","","2015-03-06 00:12:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Subject lines of legit check emails are now like ""paying $X, now pledging $Y on bob/foo: beeminder legitimacy check"" (key info up front)","","","",""
"573347405812260865","","","2015-03-05 05:00:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Datapoints + centerline of YBR now show on top of bull's eye. #mini (And so many improvements to Garmin &amp; IFTTT; contact us to beta-test!)","","","",""
"573262865777356800","","","2015-03-04 23:24:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now over-achievers can have every day be an eep day too! (on Do More goals, set 'Max Safety' to 0 just like manual ratchets) #planbeeperqs","","","",""
"572919542025854977","","","2015-03-04 00:40:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Important #bugfix in drawing the graph after a derailment where it could fail to flatline (http://t.co/C0f3TvEwtm) past the derail day","","","","http://blog.beeminder.com/glossary/#flatline"
"572550348054773760","","","2015-03-03 00:13:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","To catch infinite loops w/ our new (beta only still) IFTTT triggers (or other autodata schemes) there's now a cap of 144 datapoints per day","","","",""
"572167884161433600","","","2015-03-01 22:53:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Added hint ""(Did you mix up auth_token and access_token?)"" to an API error message and added two more aggday functions: square and clocky","","","",""
"571834656456245248","","","2015-03-01 00:49:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Explanatory text and visual improvements in http://t.co/Bi8n6wbq1w HT @instigate_it who's been a huge help with API hacking lately","","","","http://beeminder.com/apps"
"571465614402826240","","","2015-02-28 00:23:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","From Jan 30 to Feb 26 @HabitRPG goal creation gave cryptic errors in place of graph image at first (tho goal got created) #bugfix","","","",""
"571044392598786048","","","2015-02-26 20:29:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A new aggday type: triangle (sum*(sum+1)/2). Described in this forum thread re beeminding alcohol: http://t.co/4hRGA8UOCL Huge HT @DRMacIver","","","","http://forum.beeminder.com/t/triangular-beeminding-for-tracking-alcohol-consumption/543"
"570013886121771008","","","2015-02-24 00:14:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Finally there's a button to regenerate your personal auth token in the advanced account settings page (where we show it to you)","","","",""
"570013458319548417","","","2015-02-24 00:12:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also linked http://t.co/Bi8n6wbq1w and http://t.co/NNLlG4Cf2u and http://t.co/z0DYgCTfsz to each other. HT @Malcolm_Ocean","","","","http://beeminder.com/apps,http://beeminder.com/apps/new,http://beeminder.com/settings/apps"
"570013388408926208","","","2015-02-24 00:12:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moved list of 3rd party apps you've authorized to access your beeswax (Beeminder data) into user settings so it's actually discoverable now","","","",""
"568925318712467456","","","2015-02-21 00:09:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Roadall #bugfix (3 of 3): Floating point comparison bug: rejected resubmission of unchanged road matrices! HT @instigate_it @chipmanaged","","","",""
"568925237602947072","","","2015-02-21 00:08:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Roadall #bugfix (2 of 3): Discontinuities in the road weren't handled right, led to rejection of road changes that should've been allowed","","","",""
"568925193466310656","","","2015-02-21 00:08:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Important #bugfix in API's roadall (1 of 3): We were ignoring rate units (runits) for roadall and treating it as if it was always days","","","",""
"568553230986129408","","","2015-02-19 23:30:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Consistent grammar/orthography (""beeswax"", ""e.g., foo"" not ""e.g. foo"", ""~N days until"" in retroratchet), iOS favicon. HT Nick Head #mini ×4","","","",""
"568209807934558209","","","2015-02-19 00:45:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In graph hovertext, bot emails, etc, safety buffer now refers to approximate number of days till derailment, not confusingly that minus one","","","",""
"567845314645770240","","","2015-02-18 00:37:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you weaselproof yourself you can no longer edit data or add it via the email bot for autodata goals. #closingloopholes HT @joeymac1981","","","",""
"567469096522883072","","","2015-02-16 23:42:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Much prettier auth page with simple green vs red buttons to confirm/reject. (When you authorize a 3rd-party app; cf http://t.co/Bi8n6wbq1w)","","","","http://beeminder.com/apps"
"567109407159234560","","","2015-02-15 23:53:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We weren't alerting you if there were problems with your credit card on premium renewal; now we email an alert, and only retry a few times","","","",""
"565990396610609152","","","2015-02-12 21:46:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mini UVIs: typo fixes in hovertext in settings, fix checkmark symbol in api docs, pruned testimonials, copyright year thing. #mini ×4","","","",""
"565990317157916673","","","2015-02-12 21:46:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Two things in landing pages: consistently hide goal form when showing pledge info, and opaque overlay when showing infinibee. #bugfix ×2","","","",""
"565666164807045120","","","2015-02-12 00:18:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Added API documentation for rah, delta, callback_url, description, graphsum, lanewidth, deadline, plotall, etc. HT @instigate_it","","","",""
"565631703763677184","","","2015-02-11 22:01:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fixed a passel of glitches with Sleep as Android auth (via Google), confusion with previously issued keys and expiring tokens. #bugfix","","","",""
"565267849502294017","","","2015-02-10 21:55:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eek! We let you change the road dial on frozen goals, which usually led to insta-derail. Now: force you to use the restart button! #bugfix","","","",""
"564938613117300736","","","2015-02-10 00:07:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Epson: Fixed date issues that could cause missed activities, time zone issue, &amp; aggregating multiple datapoints for a single day. #bugfix ×3","","","",""
